Class,Violation Type,Severity,Message,Start Line,Start Column,End Line,End Column
CustomerDetailsHTTPCalloutTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),12,5,12,46
CustomerDetailsHTTPCalloutTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),12,5,12,46
CustomerSearchPortfolioHTTPCallout.cls,FormalParameterNamingConventions,4,The method parameter name 'cust_name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),26,11,26,98
CustomerSearchPortfolioHTTPCallout.cls,ExcessiveParameterList,4,Avoid long parameter lists (rule: Design-ExcessiveParameterList),45,11,45,138
CustomerSearchPortfolioHTTPCallout.cls,FormalParameterNamingConventions,4,The method parameter name 'cust_name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FormalParameterNamingConventions),45,11,45,138
CustomerSearchPortfolioHTTPCalloutTest.cls,ApexUnitTestClassShouldHaveAsserts,4,Apex unit test classes should have at least one System.assert() or assertEquals() or AssertNotEquals() call (rule: Best Practices-ApexUnitTestClassShouldHaveAsserts),49,6,49,47
CustomerSearchPortfolioHTTPCalloutTest.cls,MethodNamingConventions,4,Method name does not begin with a lower case character. (rule: Code Style-MethodNamingConventions),49,6,49,47
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'Application' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),11,9,11,57
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),12,9,12,87
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'MergeIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),13,9,13,52
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'ConversionFormat' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),14,9,14,62
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),18,9,18,58
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'BusinessUnit' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),19,9,19,58
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'SubBusinessUnit' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),20,10,20,53
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'Location' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),21,9,21,45
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentListOut' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),26,9,26,67
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'IsTopLevelDocument' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),31,9,31,56
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'ContractId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),32,9,32,47
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentFormat' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),33,9,33,51
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'CustomerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),34,9,34,47
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'ImageType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),35,9,35,46
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),36,9,36,47
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentImage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),37,9,37,50
DGSServiceWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),38,9,38,49
DataWrapper.cls,EmptyStatementBlock,4,Avoid empty block statements. (rule: Error Prone-EmptyStatementBlock),10,6,10,26
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'as_reg_code' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),24,9,24,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'HierarchyList' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),31,9,31,59
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),44,6,44,47
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),56,6,56,47
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'OriginationAccountInfo' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),59,9,59,88
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),76,6,76,44
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'app_no' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),83,9,83,43
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),88,6,88,45
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentInfo' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),91,9,91,68
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),117,6,117,38
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocData' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),120,9,120,56
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),134,6,134,46
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'app_no' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),141,9,141,43
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),148,6,148,47
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'LeaseDocumentReqResponse' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),151,9,151,76
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),163,6,163,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'app_no' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),170,9,170,43
DataWrapper.cls,ClassNamingConventions,4,Class names should begin with an uppercase character (rule: Code Style-ClassNamingConventions),177,6,177,55
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'UpdateDBLeaseDoc' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),180,9,180,71
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentDataIn' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),194,10,194,63
DataWrapper.cls,TooManyFields,4,Too many fields (rule: Design-TooManyFields),197,8,197,38
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationNumber' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),202,12,202,57
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'PortfolioId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),203,12,203,51
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'RequestId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),204,12,204,49
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'UserType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),205,12,205,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'User' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),206,12,206,44
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),207,12,207,55
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'BusinessUnit' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),208,12,208,52
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'SubBusinessUnit' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),209,12,209,55
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationReferenceKey' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),210,12,210,63
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationCustomerId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),211,12,211,61
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ApplicationContractId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),212,12,212,61
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentOutputFormat' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),213,12,213,60
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'MergeIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),214,12,214,55
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'StoreIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),215,12,215,55
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'PageCountIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),216,12,216,59
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'RetrieveIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),217,12,217,58
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'OldDocumentId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),218,12,218,53
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'CopyDocumentsFromOldPackageIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),219,12,219,78
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentDataOut' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),226,11,226,72
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentId' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),232,10,232,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'TemplateName' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),233,10,233,50
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'IsTopLevelDocument' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),234,10,234,57
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentFormat' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),235,10,235,52
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'MergIndicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),236,10,236,52
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'PageCount' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),237,10,237,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DocumentImage' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),238,10,238,51
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'leasepro_id' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),261,9,261,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'program_code' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),262,9,262,49
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DEPRECIATION_ID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),263,9,263,53
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DEALERCODE' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),264,9,264,47
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'DealerProgramType' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),271,8,271,66
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'RateInfo' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),298,8,298,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ProgramFrequency' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),299,8,299,58
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'MaxPoints' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),300,8,300,51
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'residual_consolidated' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),314,8,314,71
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ProductList' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),330,8,330,54
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'ManufacturerList' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),343,8,343,64
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Prescreen_ID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),370,12,370,53
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Customer_Name' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),371,12,371,54
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'City' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),374,12,374,44
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'State' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),375,12,375,45
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Prescreen_Indicator' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),376,12,376,59
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Date_Submitted' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),377,12,377,54
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Logon_ID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),378,12,378,48
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Portfolio_ID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),379,12,379,52
DataWrapper.cls,FieldNamingConventions,4,The instance field name 'Origination_ID' doesn't match '[a-z][a-zA-Z0-9]*' (rule: Code Style-FieldNamingConventions),380,12,380,54
